sample_id,Lead_gt_15
sample_010567,0.0
sample_004274,0.0
sample_011557,0.0
sample_013126,0.0
sample_007707,0.0
sample_013980,0.0
sample_016770,0.0
sample_012532,0.0
sample_010148,0.0
sample_008745,0.0
sample_004215,0.0
sample_017452,0.0
sample_003508,0.0
sample_007010,0.0
sample_003185,0.0
sample_004589,0.0
sample_007679,0.0
sample_004682,0.0
sample_013255,0.0
sample_001760,0.0
sample_017411,0.0
sample_000131,0.0
sample_009010,0.0
sample_014606,0.0
sample_001357,0.0
sample_017638,0.0
sample_005620,0.0
sample_014307,0.0
sample_002326,0.0
sample_002832,0.0
sample_002461,0.0
sample_009704,0.0
sample_015422,0.0
sample_011364,0.0
sample_002338,0.0
sample_001086,0.0
sample_003839,0.0
sample_012125,0.0
sample_014993,0.0
sample_007032,0.0
sample_009243,0.0
sample_009181,0.0
sample_013609,0.0
sample_005563,0.0
sample_014969,0.0
sample_001918,0.0
sample_001564,0.0
sample_006666,0.0
sample_010415,0.0
sample_017434,0.0
sample_001287,0.0
sample_002638,0.0
sample_000462,0.0
sample_015516,0.0
sample_005981,0.0
sample_004381,0.0
sample_001040,0.0
sample_004458,0.0
sample_002166,0.0
sample_006457,0.0
sample_009977,0.0
sample_009651,0.0
sample_003510,0.0
sample_004044,0.0
sample_004851,0.0
sample_001187,0.0
sample_004637,0.0
sample_000416,0.0
sample_004820,0.0
sample_013953,0.0
sample_013898,0.0
sample_002379,0.0
sample_011894,0.0
sample_006185,0.0
sample_014494,0.0
sample_009591,0.0
sample_010973,0.0
sample_000053,0.0
sample_015055,0.0
sample_011917,0.0
sample_004554,0.0
sample_000680,0.0
sample_010671,0.0
sample_000977,0.0
sample_005932,0.0
sample_011028,0.0
sample_009717,0.0
sample_002723,0.0
sample_010083,0.0
sample_006993,0.0
sample_000779,0.0
sample_012677,0.0
sample_000607,0.0
sample_009292,0.0
sample_009281,0.0
sample_011697,0.0
sample_014619,0.0
sample_013067,0.0
sample_004557,0.0
sample_001784,0.0
sample_010384,0.0
sample_013847,0.0
sample_016972,0.0
sample_004402,0.0
sample_004794,0.0
sample_009610,0.0
sample_004717,0.0
sample_006114,0.0
sample_016009,0.0
sample_006767,0.0
sample_007531,0.0
sample_003553,0.0
sample_007801,0.0
sample_000422,0.0
sample_011120,0.0
sample_001095,0.0
sample_002309,0.0
sample_007359,0.0
sample_008443,0.0
sample_004020,0.0
sample_005512,0.0
sample_011219,0.0
sample_009522,0.0
sample_002043,0.0
sample_004448,0.0
sample_004267,0.0
sample_005553,0.0
sample_002334,0.0
sample_005795,0.0
sample_011746,0.0
sample_000279,0.0
sample_015514,0.0
sample_017703,0.0
sample_007474,0.0
sample_005448,0.0
sample_015794,0.0
sample_001027,0.0
sample_016477,0.0
sample_012439,0.0
sample_011340,0.0
sample_003421,0.0
sample_002405,0.0
sample_004229,0.0
sample_017308,0.0
sample_004650,0.0
sample_016251,0.0
sample_014212,0.0
sample_015160,0.0
sample_013639,0.0
sample_008393,0.0
sample_015811,0.0
sample_002796,0.0
sample_012898,0.0
sample_010530,0.0
sample_008977,0.0
sample_013741,0.0
sample_012765,0.0
sample_007995,0.0
sample_015265,0.0
sample_009569,0.0
sample_002127,0.0
sample_002325,0.0
sample_002710,0.0
sample_013750,0.0
sample_014018,0.0
sample_005735,0.0
sample_006476,0.0
sample_006133,0.0
sample_001666,0.0
sample_015505,0.0
sample_003447,0.0
sample_012376,0.0
sample_004561,0.0
sample_014861,0.0
sample_017575,0.0
sample_015743,0.0
sample_017544,0.0
sample_010105,0.0
sample_009843,0.0
sample_010368,0.0
sample_009460,0.0
sample_012886,0.0
sample_009802,0.0
sample_003626,0.0
sample_008793,0.0
sample_006650,0.0
sample_013253,0.0
sample_002724,0.0
sample_015746,0.0
sample_000188,0.0
sample_003608,0.0
sample_001880,0.0
sample_006435,0.0
sample_009250,0.0
sample_016265,0.0
sample_016513,0.0
sample_000033,0.0
sample_001528,0.0
sample_011363,0.0
sample_010900,0.0
sample_006193,0.0
sample_008957,0.0
sample_003076,0.0
sample_012484,0.0
sample_014730,0.0
sample_010924,0.0
sample_012654,0.0
sample_006852,0.0
sample_001922,0.0
sample_011044,0.0
sample_004741,0.0
sample_004531,0.0
sample_016087,0.0
sample_000011,0.0
sample_001682,0.0
sample_007579,0.0
sample_016544,0.0
sample_000576,0.0
sample_017454,0.0
sample_015715,0.0
sample_001215,0.0
sample_012171,0.0
sample_009427,0.0
sample_005334,0.0
sample_004495,0.0
sample_000769,0.0
sample_007689,0.0
sample_001835,0.0
sample_007148,0.0
sample_005799,0.0
sample_003074,0.0
sample_016439,0.0
sample_016300,0.0
sample_015551,0.0
sample_003140,0.0
sample_014578,0.0
sample_013512,0.0
sample_009422,0.0
sample_014279,0.0
sample_015567,0.0
sample_013691,0.0
sample_002867,0.0
sample_004351,0.0
sample_001671,0.0
sample_015431,0.0
sample_005430,0.0
sample_004948,0.0
sample_004023,0.0
sample_001743,0.0
sample_014093,0.0
sample_012857,0.0
sample_011741,0.0
sample_006042,0.0
sample_010881,0.0
sample_001502,0.0
sample_016928,0.0
sample_005212,0.0
sample_015958,0.0
sample_007543,0.0
sample_009595,0.0
sample_005998,0.0
sample_016892,0.0
sample_003349,0.0
sample_010302,0.0
sample_016840,0.0
sample_009886,0.0
sample_001803,0.0
sample_015492,0.0
sample_003756,0.0
sample_006501,0.0
sample_012976,0.0
sample_007674,0.0
sample_012301,0.0
sample_014743,0.0
sample_009327,0.0
sample_000844,0.0
sample_011106,0.0
sample_000125,0.0
sample_015849,0.0
sample_003066,0.0
sample_010992,0.0
sample_006169,0.0
sample_005829,0.0
sample_008433,0.0
sample_011578,0.0
sample_001802,0.0
sample_013105,0.0
sample_017224,0.0
sample_003127,0.0
sample_015072,0.0
sample_002845,0.0
sample_010209,0.0
sample_016804,0.0
sample_010269,0.0
sample_008967,0.0
sample_001127,0.0
sample_004932,0.0
sample_008195,0.0
sample_015806,0.0
sample_008123,0.0
sample_003683,0.0
sample_013160,0.0
sample_015900,0.0
sample_006022,0.0
sample_000352,0.0
sample_008371,0.0
sample_003299,0.0
sample_012514,0.0
sample_009211,0.0
sample_011207,0.0
sample_002595,0.0
sample_002289,0.0
sample_015278,0.0
sample_013417,0.0
sample_005025,0.0
sample_007992,0.0
sample_009799,0.0
sample_002497,0.0
sample_001992,0.0
sample_002421,0.0
sample_014999,0.0
sample_015268,0.0
sample_014727,0.0
sample_008554,0.0
sample_010993,0.0
sample_015789,0.0
sample_011830,0.0
sample_005819,0.0
sample_009867,0.0
sample_000137,0.0
sample_006712,0.0
sample_010190,0.0
sample_003522,0.0
sample_001592,0.0
sample_011803,0.0
sample_010261,0.0
sample_001280,0.0
sample_011411,0.0
sample_002254,0.0
sample_000928,0.0
sample_007865,0.0
sample_010464,0.0
sample_005009,0.0
sample_005874,0.0
sample_000214,0.0
sample_016281,0.0
sample_012283,0.0
sample_012033,0.0
sample_000865,0.0
sample_013195,0.0
sample_002350,0.0
sample_016906,0.0
sample_003945,0.0
sample_006292,0.0
sample_007110,0.0
sample_006220,0.0
sample_003402,0.0
sample_009013,0.0
sample_007816,0.0
sample_003952,0.0
sample_003514,0.0
sample_015403,0.0
sample_009371,0.0
sample_003746,0.0
sample_016426,0.0
sample_010141,0.0
sample_017344,0.0
sample_009668,0.0
sample_003789,0.0
sample_001106,0.0
sample_000910,0.0
sample_004850,0.0
sample_015949,0.0
sample_000068,0.0
sample_003599,0.0
sample_016769,0.0
sample_002175,0.0
sample_015037,0.0
sample_017517,0.0
sample_008991,0.0
sample_001344,0.0
sample_006572,0.0
sample_007109,0.0
sample_003467,0.0
sample_012781,0.0
sample_000492,0.0
sample_007903,0.0
sample_003656,0.0
sample_003721,0.0
sample_006280,0.0
sample_012193,0.0
sample_016626,0.0
sample_014291,0.0
sample_002097,0.0
sample_000699,0.0
sample_009326,0.0
sample_013358,0.0
sample_002848,0.0
sample_003104,0.0
sample_006574,0.0
sample_004277,0.0
sample_014664,0.0
sample_000748,0.0
sample_000529,0.0
sample_009000,0.0
sample_008341,0.0
sample_000989,0.0
sample_011804,0.0
sample_016951,0.0
sample_001603,0.0
sample_011270,0.0
sample_016363,0.0
sample_012682,0.0
sample_016896,0.0
sample_013329,0.0
sample_013564,0.0
sample_003935,0.0
sample_002034,0.0
sample_001660,0.0
sample_000672,0.0
sample_003048,0.0
sample_009620,0.0
sample_000884,0.0
sample_007702,0.0
sample_012745,0.0
sample_000452,0.0
sample_006367,0.0
sample_013045,0.0
sample_011115,0.0
sample_009237,0.0
sample_015289,0.0
sample_013251,0.0
sample_010659,0.0
sample_002032,0.0
sample_000646,0.0
sample_013346,0.0
sample_000539,0.0
sample_006205,0.0
sample_010376,0.0
sample_013102,0.0
sample_013570,0.0
sample_010099,0.0
sample_015941,0.0
sample_009720,0.0
sample_008476,0.0
sample_010771,0.0
sample_010724,0.0
sample_015689,0.0
sample_012140,0.0
sample_004896,0.0
sample_005324,0.0
sample_015534,0.0
sample_003218,0.0
sample_003024,0.0
sample_014401,0.0
sample_013972,0.0
sample_005712,0.0
sample_017592,0.0
sample_006940,0.0
sample_000547,0.0
sample_012798,0.0
sample_010822,0.0
sample_005183,0.0
sample_013550,0.0
sample_010091,0.0
sample_008923,0.0
sample_008180,0.0
sample_015003,0.0
sample_005521,0.0
sample_001056,0.0
sample_007906,0.0
sample_014095,0.0
sample_013755,0.0
sample_005961,0.0
sample_013595,0.0
sample_011897,0.0
sample_014548,0.0
sample_007701,0.0
sample_011893,0.0
sample_000318,0.0
sample_017322,0.0
sample_005863,0.0
sample_017125,0.0
sample_013008,0.0
sample_005173,0.0
sample_003477,0.0
sample_011470,0.0
sample_016564,0.0
sample_006339,0.0
sample_003703,0.0
sample_001845,0.0
sample_000210,0.0
sample_011713,0.0
sample_011562,0.0
sample_014734,0.0
sample_002587,0.0
sample_008772,0.0
sample_009128,0.0
sample_016682,0.0
sample_004462,0.0
sample_013600,0.0
sample_011199,0.0
sample_003080,0.0
sample_010736,0.0
sample_008030,0.0
sample_008460,0.0
sample_012039,0.0
sample_006300,0.0
sample_003135,0.0
sample_016261,0.0
sample_005850,0.0
sample_014917,0.0
sample_014854,0.0
sample_009320,0.0
sample_017258,0.0
sample_005454,0.0
sample_002534,0.0
sample_000486,0.0
sample_014531,0.0
sample_004536,0.0
sample_002842,0.0
sample_016816,0.0
sample_006129,0.0
sample_015598,0.0
sample_015965,0.0
sample_008986,0.0
sample_015554,0.0
sample_001738,0.0
sample_003567,0.0
sample_010714,0.0
sample_006855,0.0
sample_014635,0.0
sample_011136,0.0
sample_016276,0.0
sample_017292,0.0
sample_001636,0.0
sample_016779,0.0
sample_016920,0.0
sample_003640,0.0
sample_015696,0.0
sample_007892,0.0
sample_015274,0.0
sample_006011,0.0
sample_002389,0.0
sample_010928,0.0
sample_015834,0.0
sample_001340,0.0
sample_017647,0.0
sample_003411,0.0
sample_009423,0.0
sample_012091,0.0
sample_005774,0.0
sample_011060,0.0
sample_001991,0.0
sample_008042,0.0
sample_013415,0.0
sample_008895,0.0
sample_009254,0.0
sample_013785,0.0
sample_006568,0.0
sample_009438,0.0
sample_017558,0.0
sample_016888,0.0
sample_004082,0.0
sample_014819,0.0
sample_013615,0.0
sample_012104,0.0
sample_009469,0.0
sample_017288,0.0
sample_015137,0.0
sample_010715,0.0
sample_003757,0.0
sample_005233,0.0
sample_015163,0.0
sample_012179,0.0
sample_015142,0.0
sample_014720,0.0
sample_000349,0.0
sample_005704,0.0
sample_009858,0.0
sample_005896,0.0
sample_008595,0.0
sample_016025,0.0
sample_005130,0.0
sample_002384,0.0
sample_005210,0.0
sample_000560,0.0
sample_008366,0.0
sample_009776,0.0
sample_017585,0.0
sample_002594,0.0
sample_013194,0.0
sample_011078,0.0
sample_006675,0.0
sample_003969,0.0
sample_001886,0.0
sample_013976,0.0
sample_015115,0.0
sample_016850,0.0
sample_013994,0.0
sample_002767,0.0
sample_002413,0.0
sample_009547,0.0
sample_009234,0.0
sample_013064,0.0
sample_009900,0.0
sample_016299,0.0
sample_008608,0.0
sample_009559,0.0
sample_013650,0.0
sample_012213,0.0
sample_006253,0.0
sample_009797,0.0
sample_012379,0.0
sample_008197,0.0
sample_004012,0.0
sample_010011,0.0
sample_017722,0.0
sample_015438,0.0
sample_015901,0.0
sample_013604,0.0
sample_010803,0.0
sample_008833,0.0
sample_008845,0.0
sample_008489,0.0
sample_014943,0.0
sample_001497,0.0
sample_001862,0.0
sample_000996,0.0
sample_012371,0.0
sample_015028,0.0
sample_008860,0.0
sample_013944,0.0
sample_008716,0.0
sample_005280,0.0
sample_016913,0.0
sample_008949,0.0
sample_009604,0.0
sample_007417,0.0
sample_001665,0.0
sample_001324,0.0
sample_000414,0.0
sample_005597,0.0
sample_008965,0.0
sample_001097,0.0
sample_008288,0.0
sample_006316,0.0
sample_000739,0.0
sample_015828,0.0
sample_000548,0.0
sample_008496,0.0
sample_015182,0.0
sample_006031,0.0
sample_011851,0.0
sample_002967,0.0
sample_013422,0.0
sample_012830,0.0
sample_009854,0.0
sample_001072,0.0
sample_001387,0.0
sample_000997,0.0
sample_013494,0.0
sample_005301,0.0
sample_010466,0.0
sample_005551,0.0
sample_000985,0.0
sample_010945,0.0
sample_011533,0.0
sample_005733,0.0
sample_009165,0.0
sample_000334,0.0
sample_016142,1.0
sample_002691,0.0
sample_009276,0.0
sample_004048,0.0
sample_013392,0.0
sample_006380,0.0
sample_013376,1.0
sample_013878,0.0
sample_000266,0.0
sample_016962,0.0
sample_009215,0.0
sample_010726,0.0
sample_008587,0.0
sample_001013,0.0
sample_012005,0.0
sample_004751,0.0
sample_014431,0.0
sample_001881,0.0
sample_011687,0.0
sample_010203,0.0
sample_000242,0.0
sample_014830,0.0
sample_004455,0.0
sample_016164,0.0
sample_003663,0.0
sample_015122,0.0
sample_007346,0.0
sample_012164,0.0
sample_007879,0.0
sample_013316,0.0
sample_006436,0.0
sample_003686,0.0
sample_009164,0.0
sample_008812,0.0
sample_015641,0.0
sample_007750,0.0
sample_002840,0.0
sample_007254,0.0
sample_006400,0.0
sample_010827,0.0
sample_013726,0.0
sample_016312,0.0
sample_016734,0.0
sample_017553,0.0
sample_016258,0.0
sample_005520,0.0
sample_007169,0.0
sample_009072,0.0
sample_006706,0.0
sample_017598,0.0
sample_011333,0.0
sample_002352,0.0
sample_008726,0.0
sample_001800,0.0
sample_009208,0.0
sample_013965,0.0
sample_007590,0.0
sample_000262,0.0
sample_013453,0.0
sample_001549,0.0
sample_012417,0.0
sample_013946,0.0
sample_016838,0.0
sample_017490,0.0
sample_007923,0.0
sample_017471,0.0
sample_016683,0.0
sample_007925,0.0
sample_014657,0.0
sample_006149,0.0
sample_003777,0.0
sample_017294,0.0
sample_014308,0.0
sample_010953,0.0
sample_000719,0.0
sample_009367,0.0
sample_006605,0.0
sample_004073,0.0
sample_017408,0.0
sample_003377,0.0
sample_016637,0.0
sample_011043,0.0
sample_008626,0.0
sample_005533,0.0
sample_005361,0.0
sample_015166,0.0
sample_009585,0.0
sample_002685,0.0
sample_002212,0.0
sample_009049,0.0
sample_006368,0.0
sample_004202,0.0
sample_001236,0.0
sample_015120,0.0
sample_015770,0.0
sample_011835,0.0
sample_011332,0.0
sample_004892,0.0
sample_000683,0.0
sample_012519,0.0
sample_008092,0.0
sample_007115,0.0
sample_007060,0.0
sample_010535,0.0
sample_011354,0.0
sample_014190,0.0
sample_016559,0.0
sample_017371,0.0
sample_009077,0.0
sample_001650,0.0
sample_003109,0.0
sample_015330,0.0
sample_005392,0.0
sample_006446,0.0
sample_006347,0.0
sample_001007,0.0
sample_014515,0.0
sample_009995,0.0
sample_011907,0.0
sample_015926,0.0
sample_002310,0.0
sample_000471,0.0
sample_011244,0.0
sample_006204,0.0
sample_012660,0.0
sample_001107,0.0
sample_011140,0.0
sample_001796,0.0
sample_010174,0.0
sample_013114,0.0
sample_012646,0.0
sample_014594,0.0
sample_011597,0.0
sample_006333,0.0
sample_017702,0.0
sample_001061,0.0
sample_012433,0.0
sample_000190,0.0
sample_006891,0.0
sample_011731,0.0
sample_008686,0.0
sample_014921,0.0
sample_010693,0.0
sample_008229,0.0
sample_006072,0.0
sample_000926,0.0
sample_005267,0.0
sample_008855,0.0
sample_009733,0.0
sample_016660,0.0
sample_010461,0.0
sample_014505,0.0
sample_009798,0.0
sample_015490,0.0
sample_001926,0.0
sample_015880,0.0
sample_012889,0.0
sample_001850,0.0
sample_011954,0.0
sample_005396,0.0
sample_008192,0.0
sample_011002,0.0
sample_017070,0.0
sample_012299,0.0
sample_004026,0.0
sample_012305,0.0
sample_007824,0.0
sample_014608,0.0
sample_006064,0.0
sample_006594,0.0
sample_016818,0.0
sample_008255,0.0
sample_011606,0.0
sample_007308,0.0
sample_011344,0.0
sample_000494,0.0
sample_001083,0.0
sample_000418,0.0
sample_002548,0.0
sample_000355,0.0
sample_006468,0.0
sample_002318,0.0
sample_012374,0.0
sample_016259,0.0
sample_010396,0.0
sample_016186,0.0
sample_015859,0.0
sample_000656,0.0
sample_011386,0.0
sample_010331,0.0
sample_001044,0.0
sample_013018,0.0
sample_012336,0.0
sample_013351,0.0
sample_013093,0.0
sample_006618,0.0
sample_006322,0.0
sample_006385,0.0
sample_007057,0.0
sample_016436,0.0
sample_008961,0.0
sample_012291,0.0
sample_001419,0.0
sample_003753,0.0
sample_005100,0.0
sample_010905,0.0
sample_005061,0.0
sample_007604,0.0
sample_005209,0.0
sample_000626,0.0
sample_012441,0.0
sample_006281,0.0
sample_016880,0.0
sample_009744,0.0
sample_006837,0.0
sample_016407,0.0
sample_015302,0.0
sample_016676,0.0
sample_016188,0.0
sample_016584,0.0
sample_004983,0.0
sample_013228,0.0
sample_013710,0.0
sample_012113,0.0
sample_008270,0.0
sample_008585,0.0
sample_001634,0.0
sample_003587,0.0
sample_004647,0.0
sample_016573,0.0
sample_001563,0.0
sample_004305,0.0
sample_011963,0.0
sample_017057,0.0
sample_014984,0.0
sample_013388,0.0
sample_010346,0.0
sample_016893,0.0
sample_013718,0.0
sample_016114,0.0
sample_008245,0.0
sample_017623,0.0
sample_003422,0.0
sample_008073,0.0
sample_010358,0.0
sample_002949,0.0
sample_007894,0.0
sample_005762,0.0
sample_001335,0.0
sample_012072,0.0
sample_013807,0.0
sample_002738,0.0
sample_008386,1.0
sample_001397,0.0
sample_015233,0.0
sample_001788,0.0
sample_008785,0.0
sample_008553,0.0
sample_006523,0.0
sample_005316,0.0
sample_014334,0.0
sample_013145,0.0
sample_007815,0.0
sample_002274,0.0
sample_015222,0.0
sample_010458,0.0
sample_002513,0.0
sample_007557,0.0
sample_005070,0.0
sample_008963,0.0
sample_003677,0.0
sample_016593,0.0
sample_003208,0.0
sample_008312,0.0
sample_004157,0.0
sample_012421,0.0
sample_002084,0.0
sample_003168,0.0
sample_014681,0.0
sample_012949,0.0
sample_014271,0.0
sample_007567,0.0
sample_007250,0.0
sample_004587,0.0
sample_016592,0.0
sample_011334,0.0
sample_001174,0.0
sample_014565,0.0
sample_000622,0.0
sample_017461,0.0
sample_001680,0.0
sample_002654,0.0
sample_004323,0.0
sample_012020,0.0
sample_001970,0.0
sample_014774,0.0
sample_006801,0.0
sample_011630,0.0
sample_013245,0.0
sample_013183,0.0
sample_000898,0.0
sample_014916,0.0
sample_015719,0.0
sample_010114,0.0
sample_004051,0.0
sample_011116,0.0
sample_012026,0.0
sample_015266,0.0
sample_005389,0.0
sample_003723,0.0
sample_009190,0.0
sample_009325,0.0
sample_002332,0.0
sample_015249,0.0
sample_015401,0.0
sample_013146,0.0
sample_000187,0.0
sample_013638,0.0
sample_003955,0.0
sample_011922,0.0
sample_016478,0.0
sample_011404,0.0
sample_002006,0.0
sample_014885,0.0
sample_008383,0.0
sample_009085,0.0
sample_001874,0.0
sample_010324,0.0
sample_010643,0.0
sample_008140,0.0
sample_002763,0.0
sample_007936,0.0
sample_011295,0.0
sample_010469,0.0
sample_003137,0.0
sample_016844,0.0
sample_008448,0.0
sample_012838,0.0
sample_004624,0.0
sample_001062,0.0
sample_009335,0.0
sample_001832,0.0
sample_007733,0.0
sample_011638,0.0
sample_005859,0.0
sample_005133,0.0
sample_008663,0.0
sample_004998,0.0
sample_001901,0.0
sample_000759,0.0
sample_003090,0.0
sample_003415,0.0
sample_017396,0.0
sample_011961,0.0
sample_003641,0.0
sample_016891,0.0
sample_004486,0.0
sample_005718,0.0
sample_004987,0.0
sample_011309,0.0
sample_001631,0.0
sample_000652,0.0
sample_016002,0.0
sample_014463,0.0
sample_016140,0.0
sample_012623,0.0
sample_016022,0.0
sample_014056,1.0
sample_010280,0.0
sample_000151,0.0
sample_010505,0.0
sample_013948,0.0
sample_005885,0.0
sample_006880,0.0
sample_000919,0.0
sample_006406,0.0
sample_011811,0.0
sample_003003,1.0
sample_016737,0.0
sample_005824,0.0
sample_007743,0.0
sample_014631,0.0
sample_012594,0.0
sample_011788,0.0
sample_011976,0.0
sample_009441,0.0
sample_003992,0.0
sample_002850,0.0
sample_015943,0.0
sample_006590,0.0
sample_016830,0.0
sample_014759,0.0
sample_013106,0.0
sample_003794,0.0
sample_005888,0.0
sample_014107,0.0
sample_003022,0.0
sample_014577,0.0
sample_011937,0.0
sample_010059,0.0
sample_002236,0.0
sample_008902,0.0
sample_003999,0.0
sample_015573,0.0
sample_001129,0.0
sample_005433,0.0
sample_013404,0.0
sample_006829,0.0
sample_016698,0.0
sample_013077,0.0
sample_007352,0.0
sample_011142,0.0
sample_009204,0.0
sample_000841,0.0
sample_001775,0.0
sample_006413,0.0
sample_015124,0.0
sample_014149,0.0
sample_004513,0.0
sample_013541,0.0
sample_003163,0.0
sample_001441,0.0
sample_009805,0.0
sample_004870,0.0
sample_014173,0.0
sample_003866,0.0
sample_008508,0.0
sample_015520,0.0
sample_007499,0.0
sample_002997,0.0
sample_016533,0.0
sample_000879,0.0
sample_006345,0.0
sample_007018,0.0
sample_014314,0.0
sample_013085,0.0
sample_009865,0.0
sample_008978,0.0
sample_011770,0.0
sample_005974,0.0
sample_009690,0.0
sample_004128,0.0
sample_013504,0.0
sample_015066,0.0
sample_002417,0.0
sample_001438,0.0
sample_001981,0.0
sample_016136,0.0
sample_006314,0.0
sample_004759,0.0
sample_015725,0.0
sample_009202,0.0
sample_009525,0.0
sample_006365,0.0
sample_016397,0.0
sample_005237,0.0
sample_011528,0.0
sample_007216,0.0
sample_010241,0.0
sample_001848,0.0
sample_015589,0.0
sample_017688,0.0
sample_014799,0.0
sample_003768,0.0
sample_002925,0.0
sample_007256,0.0
sample_007355,0.0
sample_007340,0.0
sample_011320,0.0
sample_008082,0.0
sample_002846,0.0
sample_010395,0.0
sample_002788,0.0
sample_008547,0.0
sample_011875,0.0
sample_005236,0.0
sample_015419,0.0
sample_016773,0.0
sample_015305,0.0
sample_004975,0.0
sample_015907,0.0
sample_008133,0.0
sample_010299,0.0
sample_004542,0.0
sample_017293,0.0
sample_004868,0.0
sample_016933,0.0
sample_007044,0.0
sample_005629,0.0
sample_009619,0.0
sample_006998,0.0
sample_013591,0.0
sample_003440,0.0
sample_004527,0.0
sample_013938,0.0
sample_011114,0.0
sample_011010,0.0
sample_015005,0.0
sample_007747,0.0
sample_009993,0.0
sample_008941,0.0
sample_008275,0.0
sample_017588,0.0
sample_005622,0.0
sample_004224,0.0
sample_002523,0.0
sample_006278,0.0
sample_015695,0.0
sample_007315,0.0
sample_004526,0.0
sample_006287,0.0
sample_004307,0.0
sample_000522,0.0
sample_005641,0.0
sample_007367,0.0
sample_013275,0.0
sample_009493,0.0
sample_007739,0.0
sample_008303,0.0
sample_012766,0.0
sample_017003,0.0
sample_008880,0.0
sample_009780,0.0
sample_012945,0.0
sample_014301,0.0
sample_005803,0.0
sample_004726,0.0
sample_011204,0.0
sample_011069,0.0
sample_009048,0.0
sample_003321,0.0
sample_010375,0.0
sample_000469,0.0
sample_003146,0.0
sample_005374,0.0
sample_003936,0.0
sample_013511,0.0
sample_006425,0.0
sample_002250,0.0
sample_017720,0.0
sample_007832,0.0
sample_010222,0.0
sample_007151,0.0
sample_012959,0.0
sample_011593,0.0
sample_014524,0.0
sample_006015,0.0
sample_012900,0.0
sample_013350,0.0
sample_008545,0.0
sample_008299,0.0
sample_012154,0.0
sample_017102,0.0
sample_012408,0.0
sample_011661,0.0
sample_016213,0.0
sample_004460,0.0
sample_000008,0.0
sample_009836,0.0
sample_007421,0.0
sample_016949,0.0
sample_000872,0.0
sample_013186,0.0
sample_011265,0.0
sample_012311,0.0
sample_004065,0.0
sample_002752,0.0
sample_001849,0.0
sample_016153,0.0
sample_009519,0.0
sample_015291,0.0
sample_004045,0.0
sample_014911,0.0
sample_000628,0.0
sample_003240,0.0
sample_003713,0.0
sample_006935,0.0
sample_015046,0.0
sample_005421,0.0
sample_010940,0.0
sample_009498,0.0
sample_013561,0.0
sample_005677,0.0
sample_009716,0.0
sample_009683,0.0
sample_002029,0.0
sample_006056,0.0
sample_006123,0.0
sample_017056,0.0
sample_005097,0.0
sample_011845,0.0
sample_009713,0.0
sample_014722,0.0
sample_016570,0.0
sample_002235,0.0
sample_008247,0.0
sample_006259,0.0
sample_009453,0.0
sample_010519,0.0
sample_000340,0.0
sample_004628,0.0
sample_003826,0.0
sample_010678,0.0
sample_003968,0.0
sample_003534,0.0
sample_009517,0.0
sample_009384,0.0
sample_007728,0.0
sample_012324,0.0
sample_008674,0.0
sample_016644,0.0
sample_004835,0.0
sample_000475,0.0
sample_010002,0.0
sample_011842,0.0
sample_011161,0.0
sample_007571,0.0
sample_000671,0.0
sample_001529,0.0
sample_015984,0.0
sample_008379,0.0
sample_013543,0.0
sample_005573,0.0
sample_013712,0.0
sample_007116,0.0
sample_001128,0.0
sample_008008,0.0
sample_005898,0.0
sample_002099,0.0
sample_006315,0.0
sample_012883,0.0
sample_007512,0.0
sample_001204,0.0
sample_007129,0.0
sample_000236,0.0
sample_012570,0.0
sample_017402,0.0
sample_015400,0.0
sample_011712,0.0
sample_003523,0.0
sample_014290,0.0
sample_014965,0.0
sample_008314,0.0
sample_014049,0.0
sample_007461,0.0
sample_006751,0.0
sample_001444,0.0
sample_010120,0.0
sample_017201,0.0
sample_008660,0.0
sample_004390,0.0
sample_005745,0.0
sample_007855,0.0
sample_009722,0.0
sample_006118,0.0
sample_007448,0.0
sample_006707,0.0
sample_011972,0.0
sample_008610,0.0
sample_011449,0.0
sample_009894,0.0
sample_004914,0.0
sample_004185,0.0
sample_009142,0.0
sample_015603,0.0
sample_000511,0.0
sample_009101,0.0
sample_012725,0.0
sample_010758,0.0
sample_015831,0.0
sample_007164,0.0
sample_007452,0.0
sample_003041,0.0
sample_010694,0.0
sample_013888,0.0
sample_007211,0.0
sample_005532,0.0
sample_011654,0.0
sample_017443,0.0
sample_000127,0.0
sample_001137,0.0
sample_002823,0.0
sample_012280,0.0
sample_003221,0.0
sample_014878,0.0
sample_014413,0.0
sample_004630,0.0
sample_013109,0.0
sample_005667,0.0
sample_007613,0.0
sample_011717,0.0
sample_017335,0.0
sample_017426,0.0
sample_002374,0.0
sample_015846,0.0
sample_007944,0.0
sample_004018,0.0
sample_016959,0.0
sample_017410,0.0
sample_012162,0.0
sample_003094,0.0
sample_008685,0.0
sample_016800,0.0
sample_006730,0.0
sample_004367,0.0
sample_001542,0.0
sample_000216,0.0
sample_014732,0.0
sample_009477,0.0
sample_008822,0.0
sample_011195,0.0
sample_013197,0.0
sample_000762,0.0
sample_006021,0.0
sample_015095,0.0
sample_004749,0.0
sample_003693,0.0
sample_004010,0.0
sample_001842,0.0
sample_006512,0.0
sample_014246,0.0
sample_004309,0.0
sample_013643,0.0
sample_000064,0.0
sample_002066,0.0
sample_014579,0.0
sample_012907,0.0
